Unnamed: 0,pentatonic_id,waste_type,primary_desc,secondary_desc,material,dimensions,values_desc,compound_description,description,source,unit,weight_lbs,weight_ustons,volume_cf,volume_cy
551,DOG0002,Construction Waste,Dog House,,,Large,,Dog House; Large,Dog House (Large),https://www.lewis-mcchord.army.mil/jppso/weight_estimator.htm,EA,55.0,0.0275,,0.0
552,DOG0003,Construction Waste,Dog House,,,Medium,,Dog House; Medium,Dog House (Medium),https://www.lewis-mcchord.army.mil/jppso/weight_estimator.htm,EA,40.0,0.02,,0.0
553,DOG0004,Construction Waste,Dog House,,,Small,,Dog House; Small,Dog House (Small),https://www.lewis-mcchord.army.mil/jppso/weight_estimator.htm,EA,25.0,0.0125,,0.0
554,DOL0001,General Solid Waste/ Donations,Doll House,,,Small,,Doll House; Small,Doll House (Small),https://move.mil/resources/weight-estimator,EA,14.0,0.007,,0.0
555,DOO0001,Construction Waste,Door,PVC,,,,Door; pvc,Door (pvc),https://www.sustainabilityexchange.ac.uk/files/copy_of_furniturereusenetworkaverageweights.xls,EA,44.0924,0.0220462,,0.0
556,DOO0002,Construction Waste,Door,,,,Wood; wooden,Door; wood,Door (wood) ,https://www.sustainabilityexchange.ac.uk/files/copy_of_furniturereusenetworkaverageweights.xls,EA,33.0693,0.01653465,,0.0
557,DOO0003,Construction Waste,Doors,,,,Hollow core; bifold; interior pine,"Doors; Hollow core, bifold, interior pine includes trim","Doors , Hollow core/ bifold/ interior pine includes trim",Legacy Calculator,EA,70.0,0.035,13.5,0.5
558,DOO0004,Construction Waste,Doors,,,,Solid core; wood; metal,"Doors; Solid core,  wood, metal includes trim","Doors , Solid core/ wood/metal includes trim",Legacy Calculator,EA,130.0,0.065,13.5,0.5
559,DOO0005,Construction Waste,Doors,,,,Wood; wooden,Doors; wood,Doors (wood),https://democracy.york.gov.uk/documents/s2116/Annex%20C%20REcycling%20Report%20frnweights2005.pdf,EA,55.1155,0.02755775,,0.0
560,DRA0001,Furniture,Drawers,,,,,Drawers,Drawers,https://move.mil/resources/weight-estimator,EA,175.0,0.0875,,0.0
561,DRE0001,Textiles,Dress,,,,,Dress,Dress,https://www.parcl.com/education/customers/shipping_weight#women-clothing,EA,0.661386,0.000330693,,0.0
562,DRE0002,Furniture,Dresser,Three drawer; 3 drawer,,,,Dresser; 3 Drawer,Dresser (3 Drawer),https://ewtaz.com/wp-content/uploads/2019/02/Average-Weight-of-Common-Household-Furniture.pdf,EA,75.0,0.0375,,0.0
563,DRE0003,Furniture,Dresser,Four drawer; 4 drawer,,,,Dresser; 4 Drawer,Dresser (4 Drawer),https://ewtaz.com/wp-content/uploads/2019/02/Average-Weight-of-Common-Household-Furniture.pdf,EA,100.0,0.05,,0.0
564,DRE0004,Furniture,Dresser,Five drawer; 5 drawer,,,,Dresser; 5 Drawer,Dresser (5 Drawer),https://ewtaz.com/wp-content/uploads/2019/02/Average-Weight-of-Common-Household-Furniture.pdf,EA,145.0,0.0725,,0.0
565,DRE0005,Furniture,Dresser,Bench,,,,Dresser; Bench,Dresser (Bench),https://move.mil/resources/weight-estimator,EA,21.0,0.0105,,0.0
566,DRE0006,Furniture,Dresser,Chest of Drawers,,,,Dresser; Chest of Drawers,"Dresser, Chest of Drawers",https://www.moverscorp.com/moving_weight_calculator/,EA,210.0,0.105,,0.0
567,DRE0007,Furniture,Dresser,,,Double,,Dresser; Double,Dresser (Double),https://ewtaz.com/wp-content/uploads/2019/02/Average-Weight-of-Common-Household-Furniture.pdf,EA,150.0,0.075,,0.0
568,DRE0008,Furniture,Dresser,,,Double,,Dresser; Double,"Dresser, Double",https://www.movers.com/moving-guides/tools/moving-estimate-weight-cost-calculator.aspx,EA,280.0,0.14,39.999999987,1.481481481
569,DRE0009,Furniture,Dresser,,,Single,,Dresser; Single,"Dresser, Single",https://www.movers.com/moving-guides/tools/moving-estimate-weight-cost-calculator.aspx,EA,210.0,0.105,29.999999997,1.111111111
570,DRE0010,Furniture,Dresser,,,Triple,,Dresser; Triple,Dresser (Triple),https://ewtaz.com/wp-content/uploads/2019/02/Average-Weight-of-Common-Household-Furniture.pdf,EA,175.0,0.0875,,0.0
571,DRE0011,Furniture,Dresser,,,Triple,,Dresser; Triple,"Dresser, Triple",https://www.movers.com/moving-guides/tools/moving-estimate-weight-cost-calculator.aspx,EA,350.0,0.175,50.000000004,1.851851852
572,DRE0012,Furniture,Dresser; Vanity Bench,,,,,Dresser / Vanity Bench,Dresser / Vanity Bench,https://www.movers.com/moving-guides/tools/moving-estimate-weight-cost-calculator.aspx,EA,21.0,0.0105,2.999999997,0.111111111
573,DRE0013,Furniture,Dressing Table,,,Double,,Dressing Table; Double,"Dressing Table, Double",https://www.movers.com/moving-guides/tools/moving-estimate-weight-cost-calculator.aspx,EA,280.0,0.14,39.999999987,1.481481481
574,DRE0014,Furniture,Dressing Table,,,Single,,Dressing Table; Single,"Dressing Table, Single",https://www.movers.com/moving-guides/tools/moving-estimate-weight-cost-calculator.aspx,EA,210.0,0.105,29.999999997,1.111111111
575,DRE0015,Furniture,Dressing Table,,,Triple,,Dressing Table; Triple,"Dressing Table, Triple",https://www.movers.com/moving-guides/tools/moving-estimate-weight-cost-calculator.aspx,EA,350.0,0.175,50.000000004,1.851851852
576,DRE0016,Furniture,Dressing table,,,,,Dressing table,Dressing table,https://democracy.york.gov.uk/documents/s2116/Annex%20C%20REcycling%20Report%20frnweights2005.pdf,EA,74.95708,0.03747854,,0.0
577,DRO0001,Furniture,Drop,Leaf Table,,,,Drop; leaf Table,Drop-leaf Table,https://www.movers.com/moving-guides/tools/moving-estimate-weight-cost-calculator.aspx,EA,175.0,0.0875,25.000000002,0.925925926
578,DRY0001,White Goods/ Appliances,Dryer,,,,,Dryer,Dryer,https://move.mil/resources/weight-estimator,EA,175.0,0.0875,,0.0
579,DRY0002,White Goods/ Appliances,Dryer,Electric,,,,Dryer; Electric,"Dryer, Electric",https://www.movers.com/moving-guides/tools/moving-estimate-weight-cost-calculator.aspx,EA,175.0,0.0875,25.000000002,0.925925926
580,DRY0003,White Goods/ Appliances,Dryer,Gas,,,,Dryer; Gas,"Dryer, Gas",https://www.movers.com/moving-guides/tools/moving-estimate-weight-cost-calculator.aspx,EA,175.0,0.0875,25.000000002,0.925925926
581,DRY0004,White Goods/ Appliances,Dryer,,,,Gas; electric,Dryer; Gas or Electric,Dryer (Gas or Electric),https://ewtaz.com/wp-content/uploads/2019/02/Average-Weight-of-Common-Household-Furniture.pdf,EA,150.0,0.075,,0.0
582,DRY0005,General Solid Waste/ Donations,Drying Rack,,,,,Drying Rack,Drying Rack,https://www.movers.com/moving-guides/tools/moving-estimate-weight-cost-calculator.aspx,EA,21.0,0.0105,2.999999997,0.111111111
583,EBO0001,Electronic Waste,E-book,,,,,E-book,E-book,https://www.parcl.com/education/customers/shipping_weight#women-clothing,EA,0.881848,0.000440924,,0.0
584,EDG0001,Industrial Equipment,Edger,,,,,Edger,Edger,https://www.movers.com/moving-guides/tools/moving-estimate-weight-cost-calculator.aspx,EA,35.0,0.0175,4.999999995,0.185185185
585,ELE0001,Electronic Waste,Electric Armchair,,,,,Electric Armchair,Electric Armchair,https://www.sustainabilityexchange.ac.uk/files/copy_of_furniturereusenetworkaverageweights.xls,EA,119.04948,0.05952474,,0.0
586,ELE0002,Electronic Waste,Electric Bed,,,Double,,Electric Bed; double,"Electric Bed, double",https://www.sustainabilityexchange.ac.uk/files/copy_of_furniturereusenetworkaverageweights.xls,EA,440.924,0.220462,,0.0
587,ELE0003,Electronic Waste,Electric Bed,,,Single,,Electric Bed; single,"Electric Bed, single",https://www.sustainabilityexchange.ac.uk/files/copy_of_furniturereusenetworkaverageweights.xls,EA,220.462,0.110231,,0.0
588,ELE0004,Industrial Equipment,Electric Chain Saw,,,14,,Electric Chain Saw; 14-in,Electric Chain Saw (14-in),https://www.lewis-mcchord.army.mil/jppso/weight_estimator.htm,EA,7.0,0.0035,,0.0
589,ELE0005,White Goods/ Appliances,Electric Roaster,,,,,Electric Roaster; capacity (1),Electric Roaster (18 qt capacity),https://www.lewis-mcchord.army.mil/jppso/weight_estimator.htm,EA,20.0,0.01,,0.0
590,ELE0006,Electronic Waste,Electric Wheelchair,,,,,Electric Wheelchair,Electric Wheelchair,https://www.sustainabilityexchange.ac.uk/files/copy_of_furniturereusenetworkaverageweights.xls,EA,132.2772,0.0661386,,0.0
591,ELE0007,White Goods/ Appliances,Electric sewing machine,,,,,Electric sewing maching,Electric sewing maching,https://www.sustainabilityexchange.ac.uk/files/copy_of_furniturereusenetworkaverageweights.xls,EA,37.47854,0.01873927,,0.0
592,ELE0008,General Solid Waste/ Donations,Electric shaver,,,,,Electric shaver,Electric shaver,https://www.parcl.com/education/customers/shipping_weight#women-clothing,EA,1.10231,0.000551155,,0.0
593,ELL0001,General Solid Waste/ Donations,Elliptical Machine,,,,,Elliptical Machine,Elliptical Machine,https://www.movers.com/moving-guides/tools/moving-estimate-weight-cost-calculator.aspx,EA,350.0,0.175,50.000000004,1.851851852
594,ELY0001,Electronic Waste,Elliptical,Electric,,,,Elyptical; Electric,Elyptical (Electric),https://www.lewis-mcchord.army.mil/jppso/weight_estimator.htm,EA,100.0,0.05,,0.0
595,END0001,Furniture,End Table,,,,,End Table,End Table,https://www.moverscorp.com/moving_weight_calculator/,EA,35.0,0.0175,,0.0
596,ENG0001,Industrial Equipment,Engine Stand,,,,,Engine Stand,Engine Stand,https://www.lewis-mcchord.army.mil/jppso/weight_estimator.htm,EA,40.0,0.02,,0.0
597,ENT0001,Furniture,Entertainment Center,,,,,Entertainment Center,Entertainment Center,https://www.moverscorp.com/moving_weight_calculator/,EA,200.0,0.1,,0.0
598,ENT0002,Furniture,Entertainment Center,,,Large,,Entertainment Center; Large,Entertainment Center (Large),https://ewtaz.com/wp-content/uploads/2019/02/Average-Weight-of-Common-Household-Furniture.pdf,EA,250.0,0.125,,0.0
599,ENT0003,Furniture,Entertainment Center,,,Small,,Entertainment Center; Small,Entertainment Center (Small),https://ewtaz.com/wp-content/uploads/2019/02/Average-Weight-of-Common-Household-Furniture.pdf,EA,140.0,0.07,,0.0
600,ENT0004,Furniture,Entertainment Center Large,,,,,Entertainment Center Large,Entertainment Center Large,https://www.moverscorp.com/moving_weight_calculator/,EA,420.0,0.21,,0.0
601,ENT0005,Furniture,Entertainment Ctr.,,,Large,,Entertainment Ctr.; Large,Entertainment Ctr. (Large),https://www.movers.com/moving-guides/tools/moving-estimate-weight-cost-calculator.aspx,EA,420.0,0.21,59.999999994,2.222222222
602,ENT0006,Furniture,Entertainment Ctr.,,,Small,,Entertainment Ctr.; Small,Entertainment Ctr. (Small),https://www.movers.com/moving-guides/tools/moving-estimate-weight-cost-calculator.aspx,EA,210.0,0.105,29.999999997,1.111111111
603,EVE0001,Textiles,Evening dress,,,,,Evening dress,Evening dress,https://www.parcl.com/education/customers/shipping_weight#women-clothing,EA,1.763696,0.000881848,,0.0
604,EXE0001,General Solid Waste/ Donations,Exercise Bike,,,,,Exercise Bike,Exercise Bike,https://move.mil/resources/weight-estimator,EA,105.0,0.0525,,0.0
605,EXE0002,General Solid Waste/ Donations,Exercise Equipment,,,Large,,Exercise Equipment; (Large),"Exercise Equipment, (Large)",https://www.movers.com/moving-guides/tools/moving-estimate-weight-cost-calculator.aspx,EA,280.0,0.14,39.999999987,1.481481481
606,EXE0003,General Solid Waste/ Donations,Exercise Equipment,,,Small,,Exercise Equipment; (Small),"Exercise Equipment, (Small)",https://www.movers.com/moving-guides/tools/moving-estimate-weight-cost-calculator.aspx,EA,140.0,0.07,20.000000007,0.740740741
607,EXE0004,General Solid Waste/ Donations,Exercise Equipment,Bike,,,,Exercise Equipment; Bike,Exercise Equipment (Bike),https://ewtaz.com/wp-content/uploads/2019/02/Average-Weight-of-Common-Household-Furniture.pdf,EA,100.0,0.05,,0.0
608,EXE0005,Scrap Metals,Exercise Equipment,Bowflex,,,,Exercise Equipment; Bowflex,Exercise Equipment (Bowflex),https://ewtaz.com/wp-content/uploads/2019/02/Average-Weight-of-Common-Household-Furniture.pdf,EA,185.0,0.0925,,0.0
609,EXE0006,General Solid Waste/ Donations,Exercise Equipment,Elliptical,,,,Exercise Equipment; Elliptical,Exercise Equipment (Elliptical),https://ewtaz.com/wp-content/uploads/2019/02/Average-Weight-of-Common-Household-Furniture.pdf,EA,175.0,0.0875,,0.0
610,EXE0007,Scrap Metals,Exercise Equipment,Rowing machine,,,,Exercise Equipment; Rowing Mach.,Exercise Equipment (Rowing Mach.),https://ewtaz.com/wp-content/uploads/2019/02/Average-Weight-of-Common-Household-Furniture.pdf,EA,50.0,0.025,,0.0
611,EXE0008,General Solid Waste/ Donations,Exercise Equipment,Stairmaster,,,,Exercise Equipment; Stairmaster,Exercise Equipment (Stairmaster),https://ewtaz.com/wp-content/uploads/2019/02/Average-Weight-of-Common-Household-Furniture.pdf,EA,175.0,0.0875,,0.0
612,EXE0009,General Solid Waste/ Donations,Exercise Equipment,Folding treadmill,,,,"Exercise Equipment; Treadmill, Folding",Exercise Equipment (Treadmill/Folding),https://ewtaz.com/wp-content/uploads/2019/02/Average-Weight-of-Common-Household-Furniture.pdf,EA,250.0,0.125,,0.0
613,EXP0001,White Goods/ Appliances,Expresso Coffee Maker,4 cups,,,,Expresso Coffee Maker; 4 cups,Expresso Coffee Maker (4 cups),https://www.lewis-mcchord.army.mil/jppso/weight_estimator.htm,EA,4.0,0.002,,0.0
614,EXT0001,Industrial Equipment,Extension Ladder,,,,,Extension Ladder,Extension Ladder,https://www.movers.com/moving-guides/tools/moving-estimate-weight-cost-calculator.aspx,EA,210.0,0.105,29.999999997,1.111111111
615,EYE0001,General Solid Waste/ Donations,Eyeshadow makeup palette,,,,,Eyeshadow makeup palette,Eyeshadow makeup palette,https://www.parcl.com/education/customers/shipping_weight#women-clothing,EA,0.881848,0.000440924,,0.0
616,FAN0001,White Goods/ Appliances,Fan,,,,,Fan,Fan,https://move.mil/resources/weight-estimator,EA,35.0,0.0175,,0.0
617,FAN0002,White Goods/ Appliances,Fan,Pedestal,,,,Fan; Pedestal,"Fan, Pedestal",http://www.movingtoolsinc.com/Tools/household-furniture-dimensional-weight-calculator.aspx,EA,42.0,0.021,6.0,0.222222222222222
618,FAN0003,White Goods/ Appliances,Fan,Table,,,,Fan; Table,"Fan, Table",http://www.movingtoolsinc.com/Tools/household-furniture-dimensional-weight-calculator.aspx,EA,21.0,0.0105,3.0,0.111111111111111
619,FAN0004,White Goods/ Appliances,Fan,Ceiling,,,,Fan; Ceiling,"Fan, Ceiling",https://www.moverscorp.com/moving_weight_calculator/,EA,35.0,0.0175,,0.0
620,FAN0005,White Goods/ Appliances,Fan,Electric,,,,Fan; electric,Fan (electric),https://democracy.york.gov.uk/documents/s2116/Annex%20C%20REcycling%20Report%20frnweights2005.pdf,EA,22.0462,0.0110231,,0.0
621,FAN0006,White Goods/ Appliances,Fan heater,,,,,Fan heater,Fan heater,https://www.sustainabilityexchange.ac.uk/files/copy_of_furniturereusenetworkaverageweights.xls,EA,11.0231,0.00551155,,0.0
622,FAR0001,Industrial Equipment,Farm Equipment,,,,,Farm Equipment,Farm Equipment,https://www.movers.com/moving-guides/tools/moving-estimate-weight-cost-calculator.aspx,EA,2450.0,1.225,349.99999992,12.96296296
623,FAX0001,Electronic Waste,Fax Machine,,,,,Fax Machine,Fax Machine,https://www.movers.com/moving-guides/tools/moving-estimate-weight-cost-calculator.aspx,EA,28.0,0.014,3.999999996,0.148148148
624,FEN0001,Construction Waste,Fence panels,,Wood; wooden,,,Fence panels; wood,Fence panels (wood),https://democracy.york.gov.uk/documents/s2116/Annex%20C%20REcycling%20Report%20frnweights2005.pdf,EA,44.0924,0.0220462,,0.0
625,FEN0002,Construction Waste,Fencing,4x4 post,,,,Fencing; 4x4 post - Treated,"Fencing , 4x4 post - Treated",Legacy Calculator,LF,4.75,0.002375,0.15976332,0.00591716
626,FEN0003,Construction Waste,Fencing,Chain Link,,4 foot,,Fencing; Chain Link - - 9 gauge (4 foot),"Fencing , Chain Link - 4' - 9 gauge",Legacy Calculator,LF,2.5,0.00125,1.999999998,0.074074074
627,FEN0004,Construction Waste,Fencing,Picket,,3.5 foot,,Fencing; Picket (3.5 foot),"Fencing , Picket 3.5'",Legacy Calculator,LF,4.0,0.002,1.741935483,0.064516129
628,FEN0005,Construction Waste,Fencing,,Vinyl,4 foot,,Fencing; Vinyl (4 foot),"Fencing , Vinyl 4'",Legacy Calculator,LF,4.0,0.002,1.999999998,0.074074074
629,FEN0006,Construction Waste,Fencing,,Vinyl,6 foot,,Fencing; Vinyl (6 foot),"Fencing , Vinyl 6'",Legacy Calculator,LF,6.0,0.003,2.999999997,0.111111111
630,FEN0007,Construction Waste,Fencing,,Wood; wooden,4 foot,,Fencing; Wood (4 foot),"Fencing , Wood 4'",Legacy Calculator,LF,5.0,0.0025,1.999999998,0.074074074
631,FEN0008,Construction Waste,Fencing,,Wood; wooden,6 foot,,Fencing; Wood (6 foot),"Fencing , Wood 6'",Legacy Calculator,LF,10.0,0.005,2.999999997,0.111111111
632,FIL0001,Furniture,File Cab,Two drawer; 2 drawer,,,,File Cab; 2 Draw,File Cab (2 Draw),https://www.movers.com/moving-guides/tools/moving-estimate-weight-cost-calculator.aspx,EA,140.0,0.07,20.000000007,0.740740741
633,FIL0002,Furniture,File Cab,Three drawer; 3 drawer,,,,File Cab; 3 Draw,File Cab (3 Draw),https://www.movers.com/moving-guides/tools/moving-estimate-weight-cost-calculator.aspx,EA,210.0,0.105,29.999999997,1.111111111
634,FIL0003,Furniture,File Cab,Four drawer; 4 drawer,,,,File Cab; 4 Draw,File Cab (4 Draw),https://www.movers.com/moving-guides/tools/moving-estimate-weight-cost-calculator.aspx,EA,280.0,0.14,39.999999987,1.481481481
635,FIL0004,Furniture,File Cab,Five drawer; 5 drawer,,,,File Cab; 5 Draw,File Cab (5 Draw),https://www.movers.com/moving-guides/tools/moving-estimate-weight-cost-calculator.aspx,EA,350.0,0.175,50.000000004,1.851851852
636,FIL0005,Furniture,File Cabinet,Two drawer; 2 drawer,,,,File Cabinet; 2 Drawer,File Cabinet (2 Drawer),https://ewtaz.com/wp-content/uploads/2019/02/Average-Weight-of-Common-Household-Furniture.pdf,EA,50.0,0.025,,0.0
637,FIL0006,Furniture,File Cabinet,Four drawer; 4 drawer,,,,File Cabinet; 4 Drawer,File Cabinet (4 Drawer),https://ewtaz.com/wp-content/uploads/2019/02/Average-Weight-of-Common-Household-Furniture.pdf,EA,75.0,0.0375,,0.0
638,FIL0007,Furniture,File Cabinet,Three drawer; 3 drawer,,,,"File Cabinet, 3 Drawer","File Cabinet, 3 Drawer",https://www.lewis-mcchord.army.mil/jppso/weight_estimator.htm,EA,60.0,0.03,,0.0
639,FIL0008,Furniture,File Cabinet,Four drawer; 4 drawer,,,,"File Cabinet, 4 Drawer","File Cabinet, 4 Drawer",https://www.lewis-mcchord.army.mil/jppso/weight_estimator.htm,EA,80.0,0.04,,0.0
640,FIL0009,Furniture,Filing Cabinet,,,,,Filing Cabinet,Filing Cabinet,https://www.moverscorp.com/moving_weight_calculator/,EA,25.0,0.0125,,0.0
641,FIL0010,Furniture,Filing Cabinet,Two doors; 2 doors,,,,Filing Cabinet 2 doors,Filing Cabinet 2 doors,https://www.moverscorp.com/moving_weight_calculator/,EA,65.0,0.0325,,0.0
642,FIL0011,Furniture,Filing Cabinet,Four doors; 4 doors,,,,Filing Cabinet 4 doors,Filing Cabinet 4 doors,https://www.moverscorp.com/moving_weight_calculator/,EA,130.0,0.065,,0.0
643,FIL0012,Furniture,Filing Cabinet,,,Large,,Filing cabinet; large,"Filing cabinet, large",https://democracy.york.gov.uk/documents/s2116/Annex%20C%20REcycling%20Report%20frnweights2005.pdf,EA,110.231,0.0551155,,0.0
644,FIR0001,White Goods/ Appliances,Fire,,,,,Fire,Fire,https://www.sustainabilityexchange.ac.uk/files/copy_of_furniturereusenetworkaverageweights.xls,EA,35.27392,0.01763696,,0.0
645,FIR0002,White Goods/ Appliances,Fire,Gas,,,,Fire; gas,"Fire, gas",https://www.sustainabilityexchange.ac.uk/files/copy_of_furniturereusenetworkaverageweights.xls,EA,19.84158,0.00992079,,0.0
646,FIR0003,Furniture,Fire surround,,,,,Fire surround,Fire surround,https://democracy.york.gov.uk/documents/s2116/Annex%20C%20REcycling%20Report%20frnweights2005.pdf,EA,66.1386,0.0330693,,0.0
647,FIR0004,Construction Waste,Fireplace,,,,,Fireplace,Fireplace,https://democracy.york.gov.uk/documents/s2116/Annex%20C%20REcycling%20Report%20frnweights2005.pdf,EA,66.1386,0.0330693,,0.0
648,FIR0005,Scrap Metals,Fireplace Equipment,,,,,Fireplace Equipment,Fireplace Equipment,https://move.mil/resources/weight-estimator,EA,35.0,0.0175,,0.0
649,FIR0006,Scrap Metals,Fireplace Screen,Black,Metal,,,Fireplace Screen; Black Metal,Fireplace Screen (Black Metal),https://www.lewis-mcchord.army.mil/jppso/weight_estimator.htm,EA,60.0,0.03,,0.0
650,FIS0001,Construction Waste,Fish Tank,,,,,Fish Tank,Fish Tank,https://move.mil/resources/weight-estimator,EA,105.0,0.0525,,0.0
